x,y,id
0.5638563758446214,0.04836354050646498,208
0.5870164114319917,0.04653653533750571,209
0.6098127451599872,0.04464530685108623,210
0.6321669360369914,0.04270556178141494,211
0.6540069264110646,0.04073238210504949,212
0.6752678372714851,0.03874004619089697,213
0.6958925736343555,0.03674199268880568,214
0.7158321990573211,0.03475055326488645,215
0.7350461355433283,0.03277701208564763,216
0.7535021493395924,0.03083145872662608,217
0.7711761867760923,0.02892289883533425,218
0.7880520309742998,0.02705911995273880,219
0.8041208555728429,0.02524679411169117,220
0.8193806719512384,0.02349151990280357,221
0.8338357041868825,0.02179787348817058,222
0.8474957095240201,0.02016939985898123,223
0.8603752970440443,0.01860878837769058,224
0.8724932209477876,0.01711785307408165,225
0.8838717076531262,0.01569766929733122,226
0.8945357964427012,0.01434857915935154,227
0.9045127432685455,0.01307037860360324,228
0.9138314471011447,0.01186229770218996,229
0.9225219421660158,0.01072308286776036,230
0.9306149549875635,0.009651145371809467,231
0.9381414967679971,0.008644547125961504,232
0.9451325223627520,0.007701075222483401,233
0.9516186443208994,0.006818330593416354,234
0.9576298927366933,0.005993787505663733,235
0.9631955123838737,0.005224792106267567,236
0.9683438084059676,0.004508613810228585,237
0.9731020358451782,0.003842544268587139,238
0.9774962952126542,0.003223806116823209,239
0.9815514946996549,0.002649735016841728,240
0.9852912954899031,0.002117667682649262,241
0.9887381035378183,0.001625014501711555,242
0.9919130722634736,0.001169285965277531,243
0.9948361091923020,0.0007480493846556965,244
0.9975259116761542,0.0003590082006097834,245
1.000000000000001,-1.332267629550188e-16,246
0.9975259116761542,-0.0003590082006097834,247
0.9948361091923020,-0.0007480493846556965,248
0.9919130722634736,-0.001169285965277531,249
0.9887381035378183,-0.001625014501711555,250
0.9852912954899031,-0.002117667682649262,251
0.9815514946996549,-0.002649735016841728,252
0.9774962952126542,-0.003223806116823209,253
0.9731020358451782,-0.003842544268587139,254
0.9683438084059676,-0.004508613810228585,255
0.9631955123838737,-0.005224792106267567,256
0.9576298927366933,-0.005993787505663733,257
0.9516186443208994,-0.006818330593416354,258
0.9451325223627520,-0.007701075222483401,259
0.9381414967679971,-0.008644547125961504,260
0.9306149549875635,-0.009651145371809467,261
0.9225219421660158,-0.01072308286776036,262
0.9138314471011447,-0.01186229770218996,263
0.9045127432685455,-0.01307037860360324,264
0.8945357964427012,-0.01434857915935154,265
0.8838717076531262,-0.01569766929733122,266
0.8724932209477876,-0.01711785307408165,267
0.8603752970440443,-0.01860878837769058,268
0.8474957095240201,-0.02016939985898123,269
0.8338357041868825,-0.02179787348817058,270
0.8193806719512384,-0.02349151990280357,271
0.8041208555728429,-0.02524679411169117,272
0.7880520309742998,-0.02705911995273880,273
0.7711761867760923,-0.02892289883533425,274
0.7535021493395924,-0.03083145872662608,275
0.7350461355433283,-0.03277701208564763,276
0.7158321990573211,-0.03475055326488645,277
0.6958925736343555,-0.03674199268880568,278
0.6752678372714851,-0.03874004619089697,279
0.6540069264110646,-0.04073238210504949,280
0.6321669360369914,-0.04270556178141494,281
0.6098127451599872,-0.04464530685108623,282
0.5870164114319917,-0.04653653533750571,283
0.5638563758446214,-0.04836354050646498,284
0.5404164855505578,-0.05011031086833802,285
0.5167848680454782,-0.05176074526250803,286
0.4930525964196746,-0.05329892118800329,287
0.4693124030940611,-0.05470942300106307,288
0.4456572072274746,-0.05597779938099665,289
0.4221787095780457,-0.05709075598546712,290
0.3989660111419634,-0.05803653009934782,291
0.3761043158457168,-0.05880514935859987,292
0.3536737595471074,-0.05938874329681164,293
0.3317483950044012,-0.05978170122586893,294
0.3103953205029068,-0.05998066259920054,295
0.2896740908065431,-0.05998470344878197,296
0.2696362437776511,-0.05979515852467869,297
0.2503250306242245,-0.05941558505186320,298
0.2317754172709876,-0.05885153041965141,299
0.2140141832654562,-0.05811032570815660,300
0.1970602213026680,-0.05720063766998718,301
0.1809249422291764,-0.05613248285051262,302
0.1656128212146953,-0.05491656903039008,303
0.1511219750134453,-0.05356442610459182,304
0.1374448948550168,-0.05208732262868053,305
0.1245690847483771,-0.05049696311280286,306
0.1124778126476193,-0.04880444531431158,307
0.1011508076807303,-0.04702051371649987,308
0.09056504406740368,-0.04515476795656112,309
0.08069524140971975,-0.04321654781480477,310
0.07151469083498557,-0.04121360486203512,311
0.06299565860887343,-0.03915324622468128,312
0.05511040512442949,-0.03704017053710671,313
0.04783110562955175,-0.03487913936816256,314
0.04113081920708319,-0.03267308918284396,315
0.03498394656446979,-0.03042347597056558,316
0.02936747285753883,-0.02812882736561467,317
0.02425976180866218,-0.02578933480542115,318
0.01964405172953412,-0.02340048274336675,319
0.01550742208330981,-0.02095816503942530,320
0.01184208045571502,-0.01845847267796354,321
0.008651279065227146,-0.01589303636730661,322
0.005937817251091093,-0.01326759148827751,323
0.003732057868973646,-0.01057700805081221,324
0.002027996670775381,-0.007862601630618244,325
0.0009240388718906818,-0.005135318895522781,326
0.0004427346676751775,-0.002460484914409871,327
1.578650405969109,-0.006347838690432420,328
1.647843416156162,-0.03095757337367394,329
1.638548614850720,0.03002048697037374,330
1.815776802910078,0.5253373012086658,331
1.763326826174680,0.4221562416501136,332
1.878773033212211,0.3560241568569156,333
1.951077305893495,0.4655871120621699,334
1.711080497638276,0.3406677381460305,335
1.809678487456390,0.2717070936682965,336
1.658278796998616,0.2712874919510426,337
1.738577550668819,0.1975851802985946,338
1.120521905938232,0.03500650089857008,339
1.106535725756161,0.04715566505265232,340
1.105900663883805,0.03613797360805327,341
1.564071083172530,-0.5898520252045563,342
1.686334565999178,-0.5660054844137469,343
1.650704766040423,-0.4704549200718888,344
1.542463884547332,-0.5027071839878803,345
-1.811181961872819,5.967482518085651,346
-2.247444124393115,5.796057672918588,347
-1.812997491212988,5.314755968464582,348
1.081811824507009,-0.01220798901918908,349
1.090855411133528,-0.01741882072246504,350
1.099208948708778,-0.005997255078965773,351
1.084615970012674,-0.001469667871362365,352
0.6619133143144823,1.036467113788206,353
0.6954772984487130,1.184285254623640,354
0.5748223857265373,1.203543050122184,355
0.5626823383200008,1.051279920069970,356
0.7837209563931293,0.8561091421260945,357
0.8391475320840609,0.9693475698769920,358
0.7541375054947169,1.008103263600676,359
0.7118285606867470,0.8856831773472240,360
8.434640135634551,-1.345401531936718,361
8.480982981419013,-0.7648958579455503,362
7.802034805321926,-0.7148342896498516,363
7.758036047181570,-1.443898979559331,364
-8.327577402111899,1.591594530664043,365
-8.485358428041444,0.9078389809274354,366
-7.670766603296430,0.8268098772223758,367
-7.559090153873358,1.439259101492015,368
7.370168798601045,6.747022710682749,369
6.803388357327465,6.232126121196788,370
7.166523116669552,5.834032685523373,371
7.759578086647584,6.306376143026164,372
0.9965714321462578,-0.2887084013823182,373
1.034857202425552,-0.3065180047414428,374
1.041822210686894,-0.2811797932358656,375
1.004775375664104,-0.2664002393180330,376
-0.06264712848638611,-0.01593370971987883,377
-0.06114104999574892,-0.008153294983918131,378
-0.06970888392571063,-0.007041274220319934,379
-0.07237090749521585,-0.01443307799096287,380
-9.043782626072264,-8.333358578371007,381
-8.556800267911809,-8.845274925832264,382
-8.044531126440775,-8.258081902041489,383
-8.503306048963678,-7.777281906654663,384
9.043806612027172,8.333371207365502,385
8.556798895727928,8.845276194396577,386
8.044528901181453,8.258084009089149,387
8.503305064791800,7.777283082375628,388
1.007359800648902,-0.01926693248891319,389
1.009814616913528,-0.02324950177182520,390
1.014450692406439,-0.02143171114569877,391
1.010737525324361,-0.01828274206995787,392
12.26193406048646,-7.969380038973618,393
11.64575245914292,-7.592838535237872,394
11.31647937851172,-8.291060488914955,395
11.96139952452966,-8.485393397975052,396
10.90115351757684,-9.811502225832427,397
11.28938314376177,-9.308168100180334,398
10.72575079236523,-8.840259843804100,399
10.28261140075026,-9.540345047968335,400
0.01427938523898741,0.1153790532033930,401
0.02485180310417820,0.1062250595880180,402
0.03260320629584092,0.1143124256585238,403
0.02149568660207041,0.1244523942222783,404
-12.31292911950266,-7.963064215193523,405
-11.97070406868652,-8.470732120797603,406
-11.32985819921023,-8.274309958332534,407
-11.72570895953824,-7.567146299982173,408
-7.005411642433571,-12.82658179025244,409
-6.474627046475695,-13.15159611398538,410
-6.010957795720479,-12.67352667799284,411
-6.661560350470564,-12.20300437470413,412
0.4502582609530675,-0.2441227433063963,413
0.4231521077629771,-0.2433566326905622,414
0.4214975356500866,-0.2791970233935602,415
0.4498918878557309,-0.2803963216112338,416
0.2272853502255800,-0.2065985382666162,417
0.2067213478340377,-0.1992616379077864,418
0.1972944094801873,-0.2241733050595635,419
0.2183192929373368,-0.2330582464535774,420
1.001733119775963,0.01406791433161981,421
1.004779094142842,0.01281186273988808,422
1.005604277982149,0.01577812787451905,423
1.002238999468449,0.01713605017313949,424
0.5548546680702027,-0.2047989771647721,425
0.5514953581418982,-0.1751107656535007,426
0.5262957528849814,-0.1776449672391413,427
0.5289287135657377,-0.2076352277763230,428
0.8533983016269745,-0.1342712932804799,429
0.8669466111689905,-0.1259810303712271,430
0.8579275608668107,-0.1095071418936044,431
0.8441474599051084,-0.1166146081195339,432
0.9534375048329828,-0.05268001619862610,433
0.9488243769059503,-0.04500361751955492,434
0.9419808136895226,-0.04883613597611534,435
0.9467831386615955,-0.05708568923229356,436
-0.004922321943110286,0.01590271848767784,437
-0.002693612643381856,0.02013186805893680,438
-0.006052461113611271,0.02214604102314974,439
-0.008057924623543313,0.01755464783443994,440
0.5763846189713850,-0.1719802850905522,441
0.5730012705336275,-0.1448621083654119,442
0.5486337231965216,-0.1476545433498240,443
0.03352171501147379,0.09715704819814210,444
0.04032563850632422,0.08854979760921708,445
0.04864964763571340,0.09489516732626133,446
0.04165029229183620,0.1043492583778662,447
0.6301292672074608,-0.1920658219676999,448
0.6248289619598322,-0.1640388621992374,449
0.6008579103126497,-0.1682779413822841,450
0.6055695076573487,-0.1970010277019148,451
0.001019127082646575,0.01252878427940370,452
0.003269598442161834,0.01572499904169642,453
0.0003967653059796733,0.01800383457443371,454
-0.001860625416704902,0.01429426944016325,455
0.2665558502009012,0.1197503940158169,456
0.2683382965835422,0.09933433959776998,457
0.2888029279271089,0.1009507471043920,458
0.2873030663420558,0.1221272626722015,459
0.9519844347460276,-0.03463955644532438,460
0.9494444763359389,-0.02790620968878610,461
0.9427353565177981,-0.03041973269748567,462
0.9454402188906167,-0.03769319230631162,463
0.4003309386620462,0.1043715470331865,464
0.3998225781869865,0.08107389629728726,465
0.4232076275973450,0.08043650290806234,466
0.4239746449303764,0.1040457818091230,467
0.2693498364561677,0.07946991733570496,468
0.2895796904995837,0.08036447160836449,469
0.03889875313863984,0.03909616342369578,470
0.04564353466108721,0.04186850469031840,471
0.7961227997521410,-0.07694753838328727,472
0.7925542643557115,-0.06007250587754341,473
0.7757660910861273,-0.06355449421547357,474
0.7793671710203719,-0.08127991188182079,475
0.006047624977873294,0.01884343900171809,476
0.9794604372391870,-0.04332498778849715,477
0.9749329700004177,-0.03754353393969959,478
0.9701271089779282,-0.04090985455522093,479
0.9750583827511848,-0.04719602939285340,480
-12.76164738121608,14.34761855350286,481
-12.26514462423715,13.76335342245340,482
-11.75058024376388,14.24584782520215,483
-12.23715425251151,14.83712128180732,484
-0.4299898975207724,0.01786458619757602,485
-0.4664811338659094,0.05090742851796691,486
-0.4908270511624434,0.003603566503713485,487
-0.1718114530638839,-1.563547908522412,488
-0.3045385841667978,-1.434028573074141,489
-0.4700199710833903,-1.578442136942868,490
-0.3205627221555711,-1.744926046875118,491
1.098828320840568,-1.389711374044251,492
0.9541384895150088,-1.480806849154163,493
1.055339306698960,-1.679297943306131,494
1.228136763992712,-1.557355972791000,495
1.581719800206622,-0.8135504696230114,496
1.734078974221676,-0.8195836493120596,497
1.715649570625170,-0.6799041013483562,498
1.578612228230363,-0.6914177022364286,499
-2.233179434615364,-5.200757682253766,500
-1.577265204441751,-5.524663192515523,501
-1.429334590521517,-4.663408292491113,502
-2.193538005226437,-4.479425334821391,503
0.4048596023493546,1.809913352295628,504
0.1887967367247492,1.762569020205327,505
0.2519340677007592,1.545342512772818,506
0.4277305896069846,1.579394505199575,507
-0.1327832573221532,0.1337102851080469,508
-0.1286500086752247,0.1092504998785213,509
-0.1105505494679199,0.1155002943590728,510
-0.1124886128275824,0.1304831610997573,511
-7.165047635457780,3.418014051648218,512
-7.621953966139150,3.830428156052424,513
-7.809243576795560,3.440148204509622,514
1.046279182519999,-0.003749554886253574,515
1.046283114405158,-0.01090260235352311,516
1.054594515498500,-0.01077112524998119,517
1.055325883025891,-0.001739931834690803,518
2.633578738908453,10.44097860221715,519
1.985533497084604,10.60365238966108,520
1.872201816793780,9.837195918491156,521
2.483736379843848,9.680970477464207,522
-0.06438801499374056,-0.06297612414317863,523
-0.06482468206113616,-0.05349487123493427,524
-0.07755707243394237,-0.05422646585879644,525
-0.07767091918675473,-0.06436490405175092,526
-0.02813825723247166,-0.03849042804701628,527
-0.03536762924663759,-0.04056989004785578,528
-0.03378540081916998,-0.04826402896601618,529
-0.02580035466783720,-0.04577052522878620,530
-14.58431965105156,1.132919513402844,531
-13.86214850754187,1.079881305806337,532
-13.90585678240463,1.859510703040931,533
-14.56244342676400,1.730191087251089,534
-13.78420643009784,5.014255066876736,535
-13.10623466917202,4.999443408203632,536
-13.62181513802775,5.411085622056707,537
0.5319989455334464,-0.2404717720989158,538
0.5356176261902081,-0.2767439439433467,539
0.5637319107039074,-0.2730783625883073,540
0.5588723576501210,-0.2372632089485298,541
-0.001976931364067678,-0.05822958258126672,542
-0.006168742599663135,-0.05219979705418616,543
-0.01265503784392925,-0.05622278758142639,544
-0.008813468563593146,-0.06288051499355006,545
12.90298342880486,8.358308653941052,546
12.31154700658032,7.956560594210830,547
12.67082971817103,7.461846689733888,548
13.23687659428770,7.836943124956713,549
-16.08450993565947,1.248852624886817,550
-15.32773430700605,1.192552234219642,551
-15.27456804865266,1.769651456138901,552
-16.03393298661378,1.854581169986265,553
0.8783379308313141,-0.1432172731916832,554
0.8905294229094135,-0.1339029899339886,555
0.8796113009943697,-0.1179425458937080,556
0.7076980297401240,-0.2015484242239580,557
0.7179925979777496,-0.2309062529146942,558
0.7410099913302024,-0.2223842231833390,559
0.7294365222447339,-0.1935036739330101,560
0.1873406570522741,-0.1915023890265252,561
0.1691418169304051,-0.1836364099437406,562
0.1593678322751730,-0.2053395613983849,563
0.1776452133965345,-0.2147974358922256,564
0.05040851151514526,-0.1116882957154268,565
0.04165029229183601,-0.1043492583778662,566
0.03246005974546877,-0.1143437515698867,567
0.04092969950202521,-0.1226859759320542,568
0.02619040033666471,-0.09016868303721115,569
0.01950764805404952,-0.08351218854946126,570
0.01136142807451560,-0.09092285883806639,571
0.01777275528680789,-0.09843958591893881,572
0.8914591911559515,-0.1102335815829227,573
0.8829271294592345,-0.09586259732229485,574
0.8709158554762360,-0.1025853218507201,575
0.6113626659869008,-0.2282734015495256,576
0.5804405843077323,-0.2012638436501997,577
0.5853599771981812,-0.2332359226384450,578
0.0001009729663669045,0.02425785041641418,579
-0.003303799701141593,0.02679029090840545,580
0.006483766454846339,0.02514828252236603,581
0.01023876939790650,0.02860247987611457,582
0.007120710238006142,0.03221981574527497,583
0.003374714785922653,0.02827575181710325,584
-0.0004897430183541827,0.009233653990337499,585
-0.003399904254803679,0.01051327507561633,586
-17.95675630815348,4.224920763421234,587
-17.20139884616959,4.030614121251494,588
-17.06018929634586,4.660694008297459,589
-17.79613629640870,4.872213699042945,590
0.003201582068996293,0.02162229772211848,591
0.1553270769602068,0.1157717551859481,592
0.1592592641488286,0.1000662659619116,593
0.1749865061140363,0.1038301373654013,594
0.1711828301221990,0.1204800051008951,595
0.1107363777230884,0.06051354568288040,596
0.1229245260123681,0.06298050888352606,597
-6.477155889464868,18.08062380820629,598
-6.203515516328302,17.36544584946858,599
-5.577478197932773,17.59724724671893,600
-5.804680522223897,18.32850484176411,601
0.08150440022496851,-0.1348131318536225,602
0.07029034518260859,-0.1269386657786963,603
0.06016724662985914,-0.1400764162606159,604
0.07118671796045015,-0.1490869547229745,605
0.7484431965402554,19.19568300303408,606
0.7318146190862524,18.43012304007467,607
1.398217327754042,18.40082048570590,608
1.464018430650837,19.16372859375831,609
-0.002124924780086213,-0.002922504350355212,610
-0.002308814930104960,2.105436359540568e-19,611
17.52447123062316,-7.840174041143820,612
17.19843789426309,-8.533033696616997,613
12.76164738121611,-14.34761855350286,614
12.26514462423718,-13.76335342245339,615
11.75058024376392,-14.24584782520212,616
12.23715425251153,-14.83712128180729,617
17.52446785787259,7.840171133600217,618
17.83464074531562,7.184481487280427,619
16.51572926040269,9.798766406618951,620
16.89175622268282,9.188241985181721,621
1.398213209042403,-18.40081958643061,622
0.7318134825645632,-18.43012304156538,623
0.7484426728402215,-19.19568299121356,624
1.464016455952838,-19.16372750955804,625
-1.398213209042379,18.40081958643063,626
-0.7318134825645688,18.43012304156538,627
-0.7484426728402224,19.19568299121357,628
-1.464016455952817,19.16372750955805,629
-18.70481581753871,4.388522526531759,630
-18.53212650260118,5.083583003492054,631
0.9952412781265558,-0.003554464847539705,632
0.9978272151096612,-0.003046331713885024,633
-18.33377801413723,2.127902955372327,634
-18.23054056635011,2.787131308333268,635
-18.98499969931212,2.918089252593124,636
-19.09509002823678,2.210137885069179,637
-10.02525287379405,15.49861819063223,638
-9.449556453897140,15.83625362531604,639
-9.827874023040300,16.50201212759157,640
-10.44552471894919,16.13871985649824,641
0.9460457721252598,-0.01443963090259001,642
0.9391166914367970,-0.01590331068803826,643
14.33169017465962,-12.79030455228467,644
13.75114238076982,-12.29098218598788,645
13.30639690926457,-12.78825258812043,646
13.85366205785463,-13.32384517919433,647
0.9524724126751811,-0.01306699964690874,648
0.3541610095689328,0.08156690784355532,649
0.3767795988593004,0.08145146318483970,650
1.000370073314931,-0.002651646657799718,651
-4.358213974208064,18.69839608669269,652
-4.201553004811675,17.94910979360454,653
-3.512379618501806,18.12785339133076,654
-3.659751343063291,18.87927879765818,655
11.65411480461706,-15.25886164641907,656
11.17540907948538,-14.66154050701110,657
-9.827864109087244,-16.50201200474844,658
-9.449546478498753,-15.83625353738925,659
-10.02524673414838,-15.49861594207162,660
-10.44551685904362,-16.13871873740616,661
-8.516368760084392,17.22354596649233,662
-8.167338089182596,16.54197707250993,663
-7.564677559364370,16.82755530146757,664
-7.869151198470899,17.53016071673547,665
0.7370061874863718,-0.05161195170811213,666
0.7178151975105866,-0.05432730229172761,667
0.8211055562645140,-0.03834890338202676,668
0.8059051018864005,-0.04091107347024689,669
0.7898905493148116,-0.04353141352134206,670
-14.33169017465963,12.79030455228468,671
-13.75114238076983,12.29098218598789,672
-13.30639690926459,12.78825258812041,673
-13.85366205785464,13.32384517919432,674
0.1643259903462901,0.06981816792365139,675
0.1797802287460442,0.07185632894231402,676
0.8354971648373948,-0.03585535219377344,677
10.02525287379406,-15.49861819063222,678
9.449556453897131,-15.83625362531602,679
9.827874023040291,-16.50201212759156,680
10.44552471894920,-16.13871985649823,681
0.8739491035520508,-0.02886602291290647,682
0.8619014199201337,-0.03110750677786644,683
11.03462396016980,15.70895678822564,684
11.65411771216097,15.25886815931739,685
0.8852566420981129,-0.02671892355758105,686
-16.10822912541833,10.44025095497661,687
-15.71445114082980,11.06311401018733,688
0.1960687611152121,0.07374543027514543,689
0.2131863503671483,0.07546811770013842,690
0.4706517138625432,0.07840722400058082,691
0.4468475941034677,0.07954477380133268,692
0.4945269406093998,0.07703523950636569,693
8.516368760084392,-17.22354596649235,694
8.167338089182595,-16.54197707250995,695
7.564677559364405,-16.82755530146756,696
7.869151198470918,-17.53016071673547,697
0.2311205691232747,0.07700716470054060,698
-19.18768929272165,-0.7161466086783540,699
-18.42225680914700,-0.7056517594406260,700
-18.46852126460561,1.430393781013083e-06,701
-19.23426179929880,-9.584913198953674e-08,702
